prenom,nom,doi,putcode,type,revue,issn,editeur,titre,annee
Marc,Amyot,10.1016/j.gca.2006.02.008,5534491,JOURNAL_ARTICLE,Geochimica et Cosmochimica Acta,0016-7037,Elsevier BV,"Temporal and spatial distribution and production of dissolved gaseous mercury in the Bay St. Francois wetland, in the St. Lawrence River, Quebec, Canada",2006
Marc,Amyot,10.1016/j.gca.2006.02.008,11260491,JOURNAL_ARTICLE,Geochimica et Cosmochimica Acta,0016-7037,Elsevier BV,"Temporal and spatial distribution and production of dissolved gaseous mercury in the Bay St. François wetland, in the St. Lawrence River, Quebec, Canada",2006
Marc,Amyot,10.1016/j.gca.2006.02.008,13214460,JOURNAL_ARTICLE,Geochimica et Cosmochimica Acta,0016-7037,Elsevier BV,"Temporal and spatial distribution and production of dissolved gaseous mercury in the Bay St. Francois wetland, in the St. Lawrence River, Quebec, Canada",2006
Marc,Amyot,,11260494,JOURNAL_ARTICLE,,,,An ecosystem approach to describe the mercury issue in Canada: From mercury sources to human health,2005
Marc,Amyot,10.1021/es035444k,5534426,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),Dark oxidation of dissolved and liquid elemental mercury in aquatic environments,2005
Marc,Amyot,10.1021/es035444k,13214461,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),Dark oxidation of dissolved and liquid elemental mercury in aquatic environments,2005
Marc,Amyot,10.1016/j.chemosphere.2004.09.107,5534427,JOURNAL_ARTICLE,Chemosphere,0045-6535,Elsevier BV,Diel variations in photoinduced oxidation of Hg-0 in freshwater,2005
Marc,Amyot,10.1016/j.chemosphere.2004.09.107,11260495,JOURNAL_ARTICLE,Chemosphere,0045-6535,Elsevier BV,Diel variations in photoinduced oxidation of Hg<sup>0</sup>in freshwater,2005
Marc,Amyot,10.1016/j.chemosphere.2004.09.107,13214462,JOURNAL_ARTICLE,Chemosphere,0045-6535,Elsevier BV,Diel variations in photoinduced oxidation of Hg-0 in freshwater,2005
Marc,Amyot,10.1897/04-054r.1,19443810,JOURNAL_ARTICLE,Environmental Toxicology and Chemistry,0730-7268,Wiley,FATE OF MERCURY ACCUMULATED BY BLOWFLIES FEEDING ON FISH CARCASSES,2005
Marc,Amyot,10.1897/04-054R.1,11260497,JOURNAL_ARTICLE,Environmental Toxicology and Chemistry,0730-7268,Wiley,Fate of mercury accumulated by blowflies feeding on fish carcasses,2005
Marc,Amyot,10.1016/j.envpol.2004.07.020,5534453,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,Mercury transfer from fish carcasses to scavengers in boreal lakes: the use of stable isotopes of mercury,2005
Marc,Amyot,10.1016/j.envpol.2004.07.020,11260498,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,Mercury transfer from fish carcasses to scavengers in boreal lakes: The use of stable isotopes of mercury,2005
Marc,Amyot,10.1016/j.envpol.2004.07.020,13214464,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,Mercury transfer from fish carcasses to scavengers in boreal lakes: the use of stable isotopes of mercury,2005
Marc,Amyot,,5534458,CONFERENCE_PAPER,,,,Microbial transformations in the mercury geochemical cycle,2005
Marc,Amyot,,14860538,CONFERENCE_PAPER,,,,Microbial transformations in the mercury geochemical cycle,2005
Marc,Amyot,10.1016/j.gca.2004.10.026,5534477,JOURNAL_ARTICLE,Geochimica et Cosmochimica Acta,0016-7037,Elsevier BV,Relationship between DOC photochemistry and mercury redox transformations in temperate lakes and wetlands,2005
Marc,Amyot,10.1016/j.gca.2004.10.026,11260496,JOURNAL_ARTICLE,Geochimica et Cosmochimica Acta,0016-7037,Elsevier BV,Relationship between DOC photochemistry and mercury redox transformations in temperate lakes and wetlands,2005
Marc,Amyot,10.1016/j.gca.2004.10.026,13214466,JOURNAL_ARTICLE,Geochimica et Cosmochimica Acta,0016-7037,Elsevier BV,Relationship between DOC photochemistry and mercury redox transformations in temperate lakes and wetlands,2005
Marc,Amyot,10.3402/tellusb.v56i5.16458,19443813,JOURNAL_ARTICLE,Tellus B,1600-0889,Informa UK Limited,The Arctic: a sink for mercury,2004
Marc,Amyot,10.4319/lo.2004.49.4.0891,19443859,JOURNAL_ARTICLE,Limnology and Oceanography,0024-3590,Wiley,Salmon-derived mercury and nutrients in a Lake Ontario spawning stream,2004
Marc,Amyot,10.1023/b:wate.0000009892.64786.48,19443848,JOURNAL_ARTICLE,Water Air & Soil Pollution,0049-6979,Springer Nature,An Easy Method to Measure Total Particulate Hg in Water Without Chemical Digestion,2004
Marc,Amyot,10.1023/B:WATE.0000009892.64786.48,11260508,JOURNAL_ARTICLE,Water Air & Soil Pollution,0049-6979,Springer Nature,An easy method to measure total particulate Hg in water without chemical digestion,2004
Marc,Amyot,10.1016/j.atmosenv.2004.05.002,5534443,JOURNAL_ARTICLE,Atmospheric Environment,1352-2310,Elsevier BV,Formation and evasion of dissolved gaseous mercury in large enclosures amended with (HgCl2)-Hg-200,2004
Marc,Amyot,10.1016/j.atmosenv.2004.05.002,11260504,JOURNAL_ARTICLE,Atmospheric Environment,1352-2310,Elsevier BV,Formation and evasion of dissolved gaseous mercury in large enclosures amended with 200HgCl2,2004
Marc,Amyot,10.1016/j.atmosenv.2004.05.002,13214469,JOURNAL_ARTICLE,Atmospheric Environment,1352-2310,Elsevier BV,Formation and evasion of dissolved gaseous mercury in large enclosures amended with (HgCl2)-Hg-200,2004
Marc,Amyot,10.1016/j.atmosenv.2003.12.006,5534460,JOURNAL_ARTICLE,Atmospheric Environment,1352-2310,Elsevier BV,New Directions: The role of bioaerosols in atmospheric chemistry and physics,2004
Marc,Amyot,10.1016/j.atmosenv.2003.12.006,11260506,JOURNAL_ARTICLE,Atmospheric Environment,1352-2310,Elsevier BV,New Directions: The role of bioaerosols in atmospheric chemistry and physics,2004
Marc,Amyot,10.1016/j.atmosenv.2003.12.006,13214470,JOURNAL_ARTICLE,Atmospheric Environment,1352-2310,Elsevier BV,New Directions: The role of bioaerosols in atmospheric chemistry and physics,2004
Marc,Amyot,10.1021/es034394g,5534467,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),Photoinduced oxidation of Hg-0 (aq) in the waters from the St. Lawrence estuary,2004
Marc,Amyot,10.1021/es034394g,11260507,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),Photoinduced Oxidation of Hg0(aq) in the Waters from the St. Lawrence Estuary,2004
Marc,Amyot,10.1021/es034394g,13214471,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),Photoinduced oxidation of Hg-0 (aq) in the waters from the St. Lawrence estuary,2004
Marc,Amyot,10.1016/j.atmosenv.2004.09.013,5534475,JOURNAL_ARTICLE,Atmospheric Environment,1352-2310,Elsevier BV,Redox transformations of mercury in an Arctic snowpack at springtime,2004
Marc,Amyot,10.1016/j.atmosenv.2004.09.013,11260500,JOURNAL_ARTICLE,Atmospheric Environment,1352-2310,Elsevier BV,Redox transformations of mercury in an Arctic snowpack at springtime,2004
Marc,Amyot,10.1016/j.atmosenv.2004.09.013,13214472,JOURNAL_ARTICLE,Atmospheric Environment,1352-2310,Elsevier BV,Redox transformations of mercury in an Arctic snowpack at springtime,2004
Marc,Amyot,,11260505,JOURNAL_ARTICLE,,,,Salmon-derived mercury and nutrients in a Lake Ontario spawning stream,2004
Marc,Amyot,10.1111/j.1600-0889.2004.00118.x,11260503,JOURNAL_ARTICLE,Tellus B,0280-6509,Informa UK Limited,The Arctic: A sink for mercury,2004
Marc,Amyot,10.1039/b408170f,5534497,JOURNAL_ARTICLE,Journal of Environmental Monitoring,1464-0325,Royal Society of Chemistry (RSC),Total mercury determination in sand boxes from Montreal,2004
Marc,Amyot,10.1039/b408170f,11260501,JOURNAL_ARTICLE,Journal of Environmental Monitoring,1464-0325,Royal Society of Chemistry (RSC),Total mercury determination in sand boxes from Montreal,2004
Marc,Amyot,10.1039/b408170f,13214525,JOURNAL_ARTICLE,Journal of Environmental Monitoring,1464-0325,Royal Society of Chemistry (RSC),Total mercury determination in sand boxes from Montreal,2004
Marc,Amyot,10.1051/jp4:20030239,5534420,CONFERENCE_PAPER,Journal de Physique IV (Proceedings),1155-4339,EDP Sciences,Behavior of mercury in snow from different latitudes,2003
Marc,Amyot,10.1051/jp4:20030239,13214526,CONFERENCE_PAPER,Journal de Physique IV (Proceedings),1155-4339,EDP Sciences,Behavior of mercury in snow from different latitudes,2003
Marc,Amyot,10.1051/jp4:20030352,5534429,CONFERENCE_PAPER,Journal de Physique IV (Proceedings),1155-4339,EDP Sciences,Dissolved gaseous mercury distribution in a wetland: Influence of macrophyte beds,2003
Marc,Amyot,10.1051/jp4:20030352,11260509,CONFERENCE_PAPER,Journal de Physique IV (Proceedings),1155-4339,EDP Sciences,Dissolved gaseous mercury distribution in a wetland: Influence of macrophyte beds,2003
Marc,Amyot,10.1051/jp4:20030352,13214527,CONFERENCE_PAPER,Journal de Physique IV (Proceedings),1155-4339,EDP Sciences,Dissolved gaseous mercury distribution in a wetland: Influence of macrophyte beds,2003
Marc,Amyot,10.1051/jp4:20030513,5534451,CONFERENCE_PAPER,Journal de Physique IV (Proceedings),1155-4339,EDP Sciences,Mercury accumulation and loss by necrophageous calliphoridae larvae (diptera),2003
Marc,Amyot,10.1051/jp4:20030513,11260511,CONFERENCE_PAPER,Journal de Physique IV (Proceedings),1155-4339,EDP Sciences,Mercury accumulation and loss by necrophageous calliphoridae larvae (diptera),2003
Marc,Amyot,10.1051/jp4:20030513,13214528,CONFERENCE_PAPER,Journal de Physique IV (Proceedings),1155-4339,EDP Sciences,Mercury accumulation and loss by necrophageous calliphoridae larvae (diptera),2003
Marc,Amyot,10.1029/2001JD001534,5534465,JOURNAL_ARTICLE,Journal of Geophysical Research Atmospheres,0148-0227,American Geophysical Union (AGU),"Photo-induced Hg(II) reduction in snow from the remote and temperate Experimental Lakes Area (Ontario, Canada)",2003
Marc,Amyot,10.1029/2001JD001534,13214529,JOURNAL_ARTICLE,Journal of Geophysical Research Atmospheres,0148-0227,American Geophysical Union (AGU),"Photo-induced Hg(II) reduction in snow from the remote and temperate Experimental Lakes Area (Ontario, Canada)",2003
Marc,Amyot,10.1029/2002GL015637,5534459,JOURNAL_ARTICLE,Geophysical Research Letters,0094-8276,American Geophysical Union (AGU),Microbiological degradation of atmospheric organic compounds,2002
Marc,Amyot,10.1029/2002GL015637,13214530,JOURNAL_ARTICLE,Geophysical Research Letters,0094-8276,American Geophysical Union (AGU),Microbiological degradation of atmospheric organic compounds,2002
Marc,Amyot,10.1016/S0269-7491(02)00174-4,11260513,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,"Relating cadmium concentrations in three macrophyte-associated freshwater invertebrates to those in macrophytes, water and sediments",2002
Marc,Amyot,10.1016/s0269-7491(02)00174-4,19443747,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,"Relating cadmium concentrations in three macrophyte-associated freshwater invertebrates to those in macrophytes, water and sediments",2002
Marc,Amyot,10.1021/es010786g,5534496,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),The role of mercury redox reactions in snow on snow-to-air mercury transfer,2002
Marc,Amyot,10.1021/es010786g,11260515,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),The role of mercury redox reactions in snow on snow-to-air mercury transfer,2002
Marc,Amyot,10.1021/es010786g,13214532,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),The role of mercury redox reactions in snow on snow-to-air mercury transfer,2002
Marc,Amyot,10.1021/es001408z,19443817,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),Photooxidation of Hg(0) in Artificial and Natural Waters,2001
Marc,Amyot,10.1016/S0003-2670(01)01287-9,11260516,JOURNAL_ARTICLE,Analytica Chimica Acta,0003-2670,Elsevier BV,In situ high temporal resolution analysis of elemental mercury in natural waters,2001
Marc,Amyot,10.1021/es0111840,5534470,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),"Photooxidation of Hg(0) in artificial and natural waters (vol 35, pg 1372, 2001)",2001
Marc,Amyot,10.1021/es0111840,13214535,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),"Photooxidation of Hg(0) in artificial and natural waters (vol 35, pg 1372, 2001)",2001
Marc,Amyot,10.1139/f99-248,19443929,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Distribution and transformation of elemental mercury in the St. Lawrence River and Lake Ontario,2000
Marc,Amyot,,11260519,JOURNAL_ARTICLE,,,,Distribution and transformation of elemental mercury in the St. Lawrence River and Lake Ontario,2000
Marc,Amyot,10.1139/cjfas-57-s1-155,19443966,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,1205-7533,Canadian Science Publishing,Distribution and transformation of elemental mercury in the St. Lawrence River and Lake Ontario,2000
Marc,Amyot,10.1021/es990719a,5534455,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),Mercury water-air exchange over the Upper St. Lawrence River and Lake Ontario,2000
Marc,Amyot,10.1021/es990719a,11260518,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),Mercury water - Air exchange over the upper St. Lawrence River and Lake Ontario,2000
Marc,Amyot,10.1021/es990719a,13214537,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),Mercury water-air exchange over the Upper St. Lawrence River and Lake Ontario,2000
Marc,Amyot,10.1146/annurev.ecolsys.29.1.543,11260520,JOURNAL_ARTICLE,Annual Review of Ecology and Systematics,0066-4162,Annual Reviews,The chemical cycle and bioaccumulation of mercury,1998
Marc,Amyot,,11260523,JOURNAL_ARTICLE,,,,Effect of solar radiation on the formation of dissolved gaseous mercury in temperate lakes,1997
Marc,Amyot,10.1897/1551-5028(1997)016<2054:pfovmi>2.3.co;2,19443571,JOURNAL_ARTICLE,Environmental Toxicology and Chemistry,0730-7268,Wiley,PHOTOCHEMICAL FORMATION OF VOLATILE MERCURY IN HIGH ARCTIC LAKES,1997
Marc,Amyot,10.1897/1551-5028(1997)016<2054:PFOVMI>2.3.CO;2,11260522,JOURNAL_ARTICLE,Environmental Toxicology and Chemistry,0730-7268,Wiley,Photochemical formation of volatile mercury in high Arctic lakes,1997
Marc,Amyot,10.1021/es9703685,11260521,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),Production and loss of dissolved gaseous mercury in coastal seawater,1997
Marc,Amyot,10.1046/j.1365-2427.1996.00493.x,19443862,JOURNAL_ARTICLE,Freshwater Biology,0046-5070,Wiley,Total metal burdens in the freshwater amphipod Gammarus fasciatus: contribution of various body parts and influence of gut contents,1996
Marc,Amyot,,11260524,JOURNAL_ARTICLE,,,,Total metal burdens in the freshwater amphipod Gammarus fasciatus: Contribution of various body parts and influence of gut contents,1996
Marc,Amyot,10.1139/f94-203,19443869,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,"Abiotic and Seasonal Factors Influencing Trace Metal Levels (Cd, Cu, Ni, Pb, and Zn) in the Freshwater Amphipod Gammarus fasciatus in Two Fluvial Lakes of the St. Lawrence River",1994
Marc,Amyot,,11260525,JOURNAL_ARTICLE,,,,"Abiotic and seasonal factors influencing trace metal levels (Cd, Cu, Ni, Pb, and Zn) in the freshwater amphipod Gammarus fasciatus in two fluvial lakes of the St Lawrence River",1994
Marc,Amyot,,13214544,JOURNAL_ARTICLE,,,,SUNLIGHT-INDUCED FORMATION OF DISSOLVED GASEOUS MERCURY IN LAKE WATERS,1994
Marc,Amyot,10.1021/es00062a022,19443756,JOURNAL_ARTICLE,Environmental Science & Technology,0013-936X,American Chemical Society (ACS),Sunlight-Induced Formation of Dissolved Gaseous Mercury in Lake Waters,1994
Marc,Amyot,10.1002/tox.2530070308,11260526,JOURNAL_ARTICLE,Environmental Toxicology and Water Quality,1053-4725,Wiley,Firefly assay of ATP from freshwater zooplankton: Comparison of extraction methods,1992
Bernard,Angers,,59832529,JOURNAL_ARTICLE,,,,Variation in Patterns of Craniofacial Integration and Modularity across a Teleostean Species Complex Including Asexual Hybrids,2019
